date,oil_price,stocks,price_change,stock_diff,rubber_price,rubber_price_change
2023-08-02,79.48999786376953,786530.0,-0.0231043974358409,0.0,12210.0,0.002051702913418163
2023-08-03,81.55000305175781,786530.0,0.0259152754226856,0.0,11975.0,-0.01924651924651921
2023-08-04,82.81999969482422,793376.0,0.0155732261868877,6846.0,11990.0,0.0012526096033402823
2023-08-07,81.94000244140625,793376.0,-0.0106254196650639,0.0,11960.0,-0.002502085070892446
2023-08-08,82.91999816894531,793376.0,0.0119599182125951,0.0,12890.0,0.07775919732441472
2023-08-09,84.4000015258789,793376.0,0.0178485695805028,0.0,12980.0,0.006982156710628296
2023-08-10,82.81999969482422,793376.0,-0.0187204005034316,0.0,12985.0,0.00038520801232655444
2023-08-11,83.19000244140625,788016.0,0.0044675531024562,-5360.0,13010.0,0.001925298421255217
2023-08-14,82.51000213623047,788016.0,-0.0081740628106692,0.0,12830.0,-0.013835511145272816
2023-08-15,80.98999786376953,788016.0,-0.0184220607575708,0.0,12805.0,-0.0019485580670304259
2023-08-16,79.37999725341797,788016.0,-0.0198790054675601,0.0,12755.0,-0.003904724716907504
2023-08-17,80.38999938964844,788016.0,0.012723635313391,0.0,12820.0,0.005096040768326038
2023-08-18,81.25,782476.0,0.0106978556646475,-5540.0,12795.0,-0.0019500780031200815
2023-08-21,80.72000122070312,782476.0,-0.0065230618990385,0.0,13000.0,0.016021883548261062
2023-08-22,80.3499984741211,782476.0,-0.0045837802401709,0.0,13050.0,0.0038461538461538325
2023-08-23,78.88999938964844,782476.0,-0.018170492995627,0.0,13225.0,0.013409961685823646
2023-08-24,79.05000305175781,782476.0,0.0020281868848686,0.0,13210.0,-0.0011342155009451682
2023-08-25,79.83000183105469,772486.0,0.0098671568524313,-9990.0,13270.0,0.004542013626040786
2023-08-28,80.0999984741211,772486.0,0.0033821450190845,0.0,13200.0,-0.005275056518462717
2023-08-29,81.16000366210938,772486.0,0.0132335231982652,0.0,13180.0,-0.0015151515151514694
2023-08-30,81.62999725341797,772486.0,0.0057909508391018,0.0,13305.0,0.00948406676782998
2023-08-31,83.62999725341797,772486.0,0.0245007971002504,0.0,13330.0,0.0018789928598270667
2023-09-01,85.55000305175781,766977.0,0.0229583386511635,-5509.0,14160.0,0.06226556639159786
2023-09-04,85.55000305175781,766977.0,0.0229583386511635,-5509.0,14100.0,-0.004237288135593209
2023-09-05,86.69000244140625,766977.0,0.0133255330097268,0.0,14130.0,0.0021276595744681437
2023-09-06,87.54000091552734,766977.0,0.0098050346081788,0.0,14230.0,0.007077140835102691
2023-09-07,86.87000274658203,766977.0,-0.0076536230516131,0.0,14420.0,0.013352073085031613
2023-09-08,87.51000213623047,771222.0,0.0073673232348736,4245.0,14255.0,-0.011442441054091534
2023-09-11,87.29000091552734,771222.0,-0.0025140122881112,0.0,14355.0,0.0070150824272186
2023-09-12,88.83999633789062,771222.0,0.017756849651809,0.0,14370.0,0.0010449320794148065
2023-09-13,88.5199966430664,771222.0,-0.003601977802961,0.0,14295.0,-0.005219206680584509
2023-09-14,90.16000366210938,771222.0,0.0185269665752005,0.0,14440.0,0.010143406785589448
2023-09-15,90.7699966430664,769686.0,0.0067656716524002,-1536.0,14455.0,0.0010387811634349209
2023-09-18,91.4800033569336,769686.0,0.007822041865432,0.0,14285.0,-0.011760636457972984
2023-09-19,91.1999969482422,769686.0,-0.0030608482555348,0.0,14235.0,-0.003500175008750439
2023-09-20,90.27999877929688,769686.0,-0.0100876995584489,0.0,14210.0,-0.0017562346329469403
2023-09-21,89.62999725341797,769686.0,-0.0071998397725716,0.0,14000.0,-0.014778325123152691
2023-09-22,90.02999877929688,767267.0,0.004462808637023,-2419.0,14265.0,0.018928571428571406
2023-09-25,89.68000030517578,767267.0,-0.0038875761286978,0.0,14120.0,-0.010164738871363488
2023-09-26,90.38999938964844,767267.0,0.0079170281228431,0.0,13835.0,-0.020184135977337148
2023-09-27,93.68000030517578,767267.0,0.0363978419929507,0.0,13800.0,-0.0025298156848572173
2023-09-28,91.70999908447266,767267.0,-0.0210290479748672,0.0,13930.0,0.009420289855072372
2023-09-29,90.79000091552734,765343.0,-0.0100316015497712,-1924.0,13930.0,0.0
2023-10-02,88.81999969482422,765343.0,-0.0216984381632074,0.0,13930.0,0.0
2023-10-03,89.2300033569336,765343.0,0.0046161187065763,0.0,13930.0,0.0
2023-10-04,84.22000122070312,765343.0,-0.0561470575787126,0.0,13930.0,0.0
2023-10-05,82.30999755859375,765343.0,-0.0226787418003486,0.0,13930.0,0.0
2023-10-06,82.79000091552734,775513.0,0.0058316531547932,10170.0,13930.0,0.0
2023-10-09,86.37999725341797,775513.0,0.043362680253544,0.0,14010.0,0.005743000717875146
2023-10-10,85.97000122070312,775513.0,-0.004746423312703,0.0,13960.0,-0.0035688793718772205
2023-10-11,83.48999786376953,775513.0,-0.0288473109424169,0.0,14345.0,0.027578796561604557
2023-10-12,82.91000366210938,775513.0,-0.006946870481498,0.0,14665.0,0.022307424189613068
2023-10-13,87.69000244140625,771022.0,0.0576528593434544,-4491.0,14840.0,0.01193317422434359
2023-10-16,86.66000366210938,771022.0,-0.0117459088906413,0.0,14750.0,-0.0060646900269542
2023-10-17,86.66000366210938,771022.0,0.0,0.0,14775.0,0.0016949152542373724
2023-10-18,88.31999969482422,771022.0,0.0191552730506132,0.0,14665.0,-0.007445008460236879
2023-10-19,89.37000274658203,771022.0,0.0118886215510183,0.0,14610.0,-0.0037504261847937093
2023-10-20,88.75,772394.0,-0.0069374815657118,1372.0,14455.0,-0.010609171800136874
2023-10-23,85.48999786376953,772394.0,-0.0367324184363996,0.0,14480.0,0.0017295053614665434
2023-10-24,83.73999786376953,772394.0,-0.0204702309478199,0.0,14525.0,0.003107734806629736
2023-10-25,85.38999938964844,772394.0,0.0197038639595283,0.0,14745.0,0.015146299483648873
2023-10-26,83.20999908447266,772394.0,-0.0255299252928681,0.0,14605.0,-0.009494743981010467
2023-10-27,85.54000091552734,773167.0,0.028001464447672,773.0,14460.0,-0.009928106812735371
2023-10-30,82.30999755859375,773167.0,-0.037760151068075,0.0,14205.0,-0.01763485477178428
2023-10-31,81.0199966430664,773167.0,-0.0156724693693379,0.0,14175.0,-0.002111932418162654
2023-11-01,80.44000244140625,773167.0,-0.0071586549702701,0.0,14180.0,0.00035273368606691946
2023-11-02,82.45999908447266,773167.0,0.0251118421402063,0.0,14200.0,0.0014104372355430161
2023-11-03,80.51000213623047,787036.0,-0.0236477925041521,13869.0,14245.0,0.0031690140845070935
2023-11-06,80.81999969482422,787036.0,0.0038504229334039,0.0,14165.0,-0.005616005616005615
2023-11-07,77.37000274658203,787036.0,-0.042687416001848,0.0,14045.0,-0.008471584892340234
2023-11-08,75.33000183105469,787036.0,-0.026366819737737,0.0,14170.0,0.008899964400142402
2023-11-09,75.73999786376953,787036.0,0.0054426659066644,0.0,14200.0,0.0021171489061397875
2023-11-10,77.16999816894531,790628.0,0.0188803848099898,3592.0,14355.0,0.010915492957746409
2023-11-13,78.26000213623047,790628.0,0.0141247115867342,0.0,14315.0,-0.0027864855451061876
2023-11-14,78.26000213623047,790628.0,0.0,0.0,14450.0,0.009430667132378723
2023-11-15,76.66000366210938,790628.0,-0.0204446515518349,0.0,14495.0,0.0031141868512110094
2023-11-16,72.9000015258789,790628.0,-0.0490477688052722,0.0,14585.0,0.006209037599172129
2023-11-17,75.88999938964844,799328.0,0.041015059001173,8700.0,14200.0,-0.026396983201919744
2023-11-20,77.5999984741211,799328.0,0.0225326011098361,0.0,14370.0,0.011971830985915588
2023-11-21,77.7699966430664,799328.0,0.0021906980964954,0.0,14090.0,-0.019485038274182354
2023-11-22,77.0999984741211,799328.0,-0.0086151240563933,0.0,13925.0,-0.011710432931156811
2023-11-23,77.0999984741211,799328.0,-0.0086151240563933,0.0,13905.0,-0.0014362657091562259
2023-11-24,75.54000091552734,801251.0,-0.0202334317700066,1923.0,13965.0,0.004314994606256839
2023-11-27,74.86000061035156,801251.0,-0.0090018572535655,0.0,13935.0,-0.002148227712137518
2023-11-28,76.41000366210938,801251.0,0.020705357188355,0.0,13950.0,0.0010764262648008671
2023-11-29,77.86000061035156,801251.0,0.0189765328981552,0.0,13625.0,-0.023297491039426577
2023-11-30,75.95999908447266,801251.0,-0.0244027936165505,0.0,13620.0,-0.0003669724770641869
2023-12-01,74.06999969482422,796948.0,-0.0248815088523978,-4303.0,13395.0,-0.016519823788546217
2023-12-04,73.04000091552734,796948.0,-0.0139057483939594,0.0,13300.0,-0.007092198581560294
2023-12-05,72.31999969482422,796948.0,-0.0098576288564923,0.0,13260.0,-0.003007518796992459
2023-12-06,69.37999725341797,796948.0,-0.0406526887971856,0.0,13330.0,0.005279034690799378
2023-12-07,69.33999633789062,796948.0,-0.0005765482431663,0.0,13355.0,0.0018754688672169006
2023-12-08,71.2300033569336,792684.0,0.0272570971857721,-4264.0,13615.0,0.019468363908648367
2023-12-11,71.31999969482422,792684.0,0.001263461092928,0.0,13565.0,-0.0036724201248622412
2023-12-12,68.61000061035156,792684.0,-0.0379977439157129,0.0,13590.0,0.0018429782528566196
2023-12-13,69.47000122070312,792684.0,0.0125346247296462,0.0,13405.0,-0.013612950699043447
2023-12-14,71.58000183105469,792684.0,0.0303728310533375,0.0,13470.0,0.0048489369638193835
2023-12-15,71.43000030517578,796222.0,-0.0020955786817796,3538.0,13520.0,0.0037119524870081744
2023-12-18,72.47000122070312,796222.0,0.0145597215607458,0.0,13605.0,0.006286982248520756
