date,price
2014-06-06,14200.0
2014-06-09,14240.0
2014-06-10,14270.0
2014-06-11,14360.0
2014-06-12,14115.0
2014-06-13,14390.0
2014-06-16,14255.0
2014-06-17,14315.0
2014-06-18,14350.0
2014-06-19,14535.0
2014-06-20,14965.0
2014-06-23,15305.0
2014-06-24,15285.0
2014-06-25,15220.0
2014-06-26,15360.0
2014-06-27,15140.0
2014-06-30,14885.0
2014-07-01,14860.0
2014-07-02,14815.0
2014-07-03,14790.0
2014-07-04,14645.0
2014-07-07,14000.0
2014-07-08,14010.0
2014-07-09,13970.0
2014-07-10,13930.0
2014-07-11,13905.0
2014-07-14,14010.0
2014-07-15,13990.0
2014-07-16,14045.0
2014-07-17,14235.0
2014-07-18,14065.0
2014-07-21,14050.0
2014-07-22,15390.0
2014-07-23,15490.0
2014-07-24,15700.0
2014-07-25,15715.0
2014-07-28,15605.0
2014-07-29,16035.0
2014-07-30,15825.0
2014-07-31,15795.0
2014-08-01,15485.0
2014-08-04,15615.0
2014-08-05,15480.0
2014-08-06,15435.0
2014-08-07,15560.0
2014-08-08,15530.0
2014-08-11,15410.0
2014-08-12,15190.0
2014-08-13,15140.0
2014-08-14,14925.0
2014-08-15,14855.0
2014-08-18,14910.0
2014-08-19,14980.0
2014-08-20,14965.0
2014-08-21,14970.0
2014-08-22,15105.0
2014-08-25,15015.0
