date,price,stocks,price_change,stock_diff
2014-05-01,99.41999816894533,1061189.0,-0.0032083386973926764,0.0
2014-05-02,99.76000213623048,1058868.0,0.003419875010532536,-2321.0
2014-05-05,99.4800033569336,1058868.0,-0.0028067238702995656,0.0
2014-05-06,99.5,1058868.0,0.00020101168467645536,0.0
2014-05-07,100.7699966430664,1058868.0,0.012763785357451374,0.0
2014-05-08,100.26000213623048,1058868.0,-0.005060975725169059,0.0
2014-05-09,99.98999786376952,1058471.0,-0.0026930407611012175,-397.0
2014-05-12,100.58999633789062,1058471.0,0.006000584927890129,0.0
2014-05-13,101.6999969482422,1058471.0,0.0110349005941206,0.0
2014-05-14,102.37000274658205,1058471.0,0.0065880611449853355,0.0
2014-05-15,101.5,1058471.0,-0.008498610171338461,0.0
2014-05-16,102.0199966430664,1050696.0,0.005123119636122331,-7775.0
2014-05-19,102.61000061035156,1050696.0,0.0057832188462951795,0.0
2014-05-20,102.44000244140624,1050696.0,-0.0016567407458739636,0.0
2014-05-21,104.06999969482422,1050696.0,0.01591172603056412,0.0
2014-05-22,103.73999786376952,1050696.0,-0.0031709602385163738,0.0
2014-05-23,104.3499984741211,1052353.0,0.005880090832010909,1657.0
2014-05-27,104.11000061035156,1052353.0,-0.0022999316461805863,0.0
2014-05-28,102.72000122070312,1052353.0,-0.013351257146282602,0.0
2014-05-29,103.58000183105467,1052353.0,0.008372279985703557,0.0
2014-05-30,102.70999908447266,1048922.0,-0.008399331253160724,-3431.0
2014-06-02,102.47000122070312,1048922.0,-0.002336655300445911,0.0
2014-06-03,102.66000366210938,1048922.0,0.0018542250331101684,0.0
2014-06-04,102.63999938964844,1048922.0,-0.0001948594559452177,0.0
2014-06-05,102.4800033569336,1048922.0,-0.001558807810466356,0.0
2014-06-06,102.66000366210938,1046192.0,0.0017564432014005593,-2730.0
2014-06-09,104.41000366210938,1046192.0,0.017046560856941673,0.0
2014-06-10,104.3499984741211,1046192.0,-0.0005747072683042198,0.0
2014-06-11,104.4000015258789,1046192.0,0.00047918593664575404,0.0
2014-06-12,106.52999877929688,1046192.0,0.020402272244124164,0.0
2014-06-13,106.91000366210938,1045614.0,0.0035671161848014332,-578.0
2014-06-16,106.9000015258789,1045614.0,-9.355659795950988e-05,0.0
2014-06-17,106.36000061035156,1045614.0,-0.005051458445457735,0.0
2014-06-18,105.97000122070312,1045614.0,-0.0036667862674916174,0.0
2014-06-19,106.43000030517578,1045614.0,0.00434084249479838,0.0
2014-06-20,107.26000213623048,1047356.0,0.007798570221504875,1742.0
2014-06-23,106.16999816894533,1047356.0,-0.010162259421743647,0.0
2014-06-24,106.02999877929688,1047356.0,-0.0013186341910421673,0.0
2014-06-25,106.5,1047356.0,0.004432719288070874,0.0
2014-06-26,105.83999633789062,1047356.0,-0.006197217484595119,0.0
2014-06-27,105.73999786376952,1044201.0,-0.0009448079892393491,-3155.0
2014-06-30,105.37000274658205,1044201.0,-0.0034991027488402437,0.0
2014-07-01,105.33999633789062,1044201.0,-0.00028477183172892495,0.0
2014-07-02,104.4800033569336,1044201.0,-0.008163973902168165,0.0
2014-07-03,104.05999755859376,1044201.0,-0.004019963484351852,0.0
2014-07-07,103.52999877929688,1041794.0,-0.005093203841355698,-2407.0
2014-07-08,103.4000015258789,1041794.0,-0.0012556481691369248,0.0
2014-07-09,102.29000091552734,1041794.0,-0.010735015415582527,0.0
2014-07-10,102.93000030517578,1041794.0,0.006256715064231644,0.0
2014-07-11,100.83000183105467,1034269.0,-0.020402200212715882,-7525.0
2014-07-14,100.91000366210938,1034269.0,0.0007934328037477734,0.0
2014-07-15,99.95999908447266,1034269.0,-0.009414374622537358,0.0
2014-07-16,101.1999969482422,1034269.0,0.012404940727557046,0.0
2014-07-17,103.19000244140624,1034269.0,0.019664086493814903,0.0
2014-07-18,103.12999725341795,1030300.0,-0.0005815019533733645,-3969.0
2014-07-21,104.58999633789062,1030300.0,0.014156880862558952,0.0
2014-07-22,104.41999816894533,1030300.0,-0.0016253769471039625,0.0
2014-07-23,103.12000274658205,1030300.0,-0.01244967865504043,0.0
2014-07-24,102.06999969482422,1030300.0,-0.010182341192699673,0.0
2014-07-25,102.08999633789062,1026603.0,0.00019591107207017622,-3697.0
2014-07-28,101.66999816894533,1026603.0,-0.004113999255668688,0.0
2014-07-29,100.97000122070312,1026603.0,-0.006884990270964786,0.0
2014-07-30,100.2699966430664,1026603.0,-0.0069327975554503984,0.0
2014-07-31,98.16999816894533,1026603.0,-0.020943438161232786,0.0
2014-08-01,97.87999725341795,1025139.0,-0.0029540686659512705,-1464.0
2014-08-04,98.29000091552734,1025139.0,0.004188840147265838,0.0
2014-08-05,97.37999725341795,1025139.0,-0.009258354396511459,0.0
2014-08-06,96.91999816894533,1025139.0,-0.004723753311222101,0.0
2014-08-07,97.33999633789062,1025139.0,0.0043334520932736265,0.0
2014-08-08,97.6500015258789,1026540.0,0.0031847667932118906,1401.0
2014-08-11,98.08000183105467,1026540.0,0.004403484879227593,0.0
2014-08-12,97.37000274658205,1026540.0,-0.007238979111109933,0.0
2014-08-13,97.58999633789062,1026540.0,0.002259356938513646,0.0
2014-08-14,95.58000183105467,1026540.0,-0.020596317063858116,0.0
2014-08-15,97.3499984741211,1022066.0,0.018518483042038847,-4474.0
2014-08-18,96.41000366210938,1022066.0,-0.009655827701544384,0.0
2014-08-19,94.4800033569336,1022066.0,-0.020018672667412196,0.0
2014-08-20,96.06999969482422,1022066.0,0.016828919151111954,0.0
2014-08-21,93.95999908447266,1022066.0,-0.021963158291393614,0.0
2014-08-22,93.6500015258789,1019996.0,-0.003299250336465609,-2070.0
2014-08-25,93.3499984741211,1019996.0,-0.003203449512757417,0.0
2014-08-26,93.86000061035156,1019996.0,0.00546333309659186,0.0
2014-08-27,93.87999725341795,1019996.0,0.000213047548863754,0.0
2014-08-28,94.5500030517578,1019996.0,0.007136832317232056,0.0
2014-08-29,95.95999908447266,1019091.0,0.014912702138602851,-905.0
2014-09-02,92.87999725341795,1019091.0,-0.03209672634889671,0.0
2014-09-03,95.54000091552734,1019091.0,0.028639144495791857,0.0
2014-09-04,94.4499969482422,1019091.0,-0.011408875411764718,0.0
2014-09-05,93.29000091552734,1018400.0,-0.012281588885074579,-691.0
2014-09-08,92.66000366210938,1018400.0,-0.0067531058766783225,0.0
2014-09-09,92.75,1018400.0,0.0009712533383745559,0.0
2014-09-10,91.66999816894533,1018400.0,-0.011644224593581387,0.0
2014-09-11,92.83000183105467,1018400.0,0.012654125507578717,0.0
2014-09-12,92.2699966430664,1022073.0,-0.006032588354435764,3673.0
2014-09-15,92.91999816894533,1022073.0,0.007044559981868925,0.0
2014-09-16,94.87999725341795,1022073.0,0.02109340425199968,0.0
2014-09-17,94.41999816894533,1022073.0,-0.0048482198333543725,0.0
2014-09-18,93.06999969482422,1022073.0,-0.014297802375568325,0.0
2014-09-19,92.41000366210938,1017800.0,-0.007091393949489211,-4273.0
2014-09-22,91.5199966430664,1017800.0,-0.009631067890628175,0.0
2014-09-23,91.55999755859376,1017800.0,0.0004370729566716136,0.0
2014-09-24,92.8000030517578,1017800.0,0.013543092248014643,0.0
2014-09-25,92.52999877929688,1017800.0,-0.0029095287023894745,0.0
2014-09-26,93.54000091552734,1016435.0,0.010915402026963505,-1365.0
2014-09-29,94.56999969482422,1016435.0,0.011011318892620414,0.0
2014-09-30,91.16000366210938,1016435.0,-0.03605790466023939,0.0
2014-10-01,90.7300033569336,1016435.0,-0.004716984290277226,0.0
2014-10-02,91.01000213623048,1016435.0,0.0030860660083453784,0.0
2014-10-03,89.73999786376953,1021349.0,-0.013954557110765875,4914.0
2014-10-06,90.33999633789062,1021349.0,0.006685964880809525,0.0
2014-10-07,88.8499984741211,1021349.0,-0.016493224752817448,0.0
2014-10-08,87.30999755859375,1021349.0,-0.0173325936069193,0.0
2014-10-09,85.7699966430664,1021349.0,-0.017638311288393438,0.0
2014-10-10,85.81999969482422,1030271.0,0.0005829900164961987,8922.0
2014-10-13,85.73999786376953,1030271.0,-0.0009322049794823206,0.0
2014-10-14,81.83999633789062,1030271.0,-0.04548637302365621,0.0
2014-10-15,81.77999877929688,1030271.0,-0.0007331080312619198,0.0
2014-10-16,82.69999694824219,1030271.0,0.011249672079699513,0.0
2014-10-17,82.75,1037382.0,0.0006046318452599397,7111.0
2014-10-20,82.70999908447266,1037382.0,-0.00048339474957515005,0.0
2014-10-21,82.80999755859375,1037382.0,0.0012090252113166056,0.0
2014-10-22,80.5199966430664,1037382.0,-0.02765367688734699,0.0
2014-10-23,82.08999633789062,1037382.0,0.019498258324373685,0.0
2014-10-24,81.01000213623047,1039442.0,-0.013156221827746117,2060.0
2014-10-27,81.0,1039442.0,-0.00012346791713013783,0.0
2014-10-28,81.41999816894531,1039442.0,0.0051851625795718,0.0
2014-10-29,82.19999694824219,1039442.0,0.009579941007593629,0.0
2014-10-30,81.12000274658203,1039442.0,-0.013138616079757082,0.0
2014-10-31,80.54000091552734,1039902.0,-0.007149923710759842,460.0
2014-11-03,78.77999877929688,1039902.0,-0.021852521929772606,0.0
2014-11-04,77.19000244140625,1039902.0,-0.020182741336986054,0.0
2014-11-05,78.68000030517578,1039902.0,0.019302990240226636,0.0
2014-11-06,77.91000366210938,1039902.0,-0.009786434164715585,0.0
2014-11-07,78.6500015258789,1037116.0,0.009498111012532506,-2786.0
2014-11-10,77.4000015258789,1037116.0,-0.01589319740303763,0.0
2014-11-11,77.94000244140625,1037116.0,0.006976755877023955,0.0
2014-11-12,77.18000030517578,1037116.0,-0.009751117685707356,0.0
2014-11-13,74.20999908447266,1037116.0,-0.03848148754806302,0.0
2014-11-14,75.81999969482422,1039724.0,0.021695197819890932,2608.0
2014-11-17,75.63999938964844,1039724.0,-0.002374047822477965,0.0
2014-11-18,74.61000061035156,1039724.0,-0.013617117763195408,0.0
2014-11-19,74.58000183105469,1039724.0,-0.00040207450812845824,0.0
2014-11-20,75.58000183105469,1039724.0,0.013408420158868894,0.0
2014-11-21,76.51000213623047,1041670.0,0.012304846290618343,1946.0
2014-11-24,75.77999877929688,1041670.0,-0.0095412800490291,0.0
2014-11-25,74.08999633789062,1041670.0,-0.022301431362228508,0.0
2014-11-26,73.69000244140625,1041670.0,-0.005398757136661048,0.0
2014-11-28,66.1500015258789,1037980.0,-0.10232054099228305,-3690.0
2014-12-01,69.0,1037980.0,0.043083876165991075,0.0
2014-12-02,66.87999725341797,1037980.0,-0.03072467748669605,0.0
2014-12-03,67.37999725341797,1037980.0,0.007476076862046321,0.0
2014-12-04,66.80999755859375,1037980.0,-0.00845947934192448,0.0
2014-12-05,65.83999633789062,1039276.0,-0.014518803414899306,1296.0
2014-12-08,63.04999923706055,1039276.0,-0.04237541397347322,0.0
2014-12-09,63.81999969482422,1039276.0,0.012212537146409241,0.0
2014-12-10,60.939998626708984,1039276.0,-0.04512693641314447,0.0
2014-12-11,59.95000076293945,1039276.0,-0.01624545267606281,0.0
2014-12-12,57.810001373291016,1038429.0,-0.035696403042772995,-847.0
2014-12-15,55.90999984741211,1038429.0,-0.032866311723644626,0.0
2014-12-16,55.93000030517578,1038429.0,0.0003577259491729379,0.0
2014-12-17,56.470001220703125,1038429.0,0.009654942116590126,0.0
2014-12-18,54.11000061035156,1038429.0,-0.04179211190607046,0.0
2014-12-19,56.52000045776367,1045696.0,0.04453889891383711,7267.0
2014-12-22,55.2599983215332,1045696.0,-0.02229303124602844,0.0
2014-12-23,57.119998931884766,1045696.0,0.033659078299804746,0.0
2014-12-24,55.84000015258789,1045696.0,-0.022408942633617035,0.0
2014-12-26,54.72999954223633,1043942.0,-0.019878234371747627,-1754.0
2014-12-29,53.61000061035156,1043942.0,-0.020464077128676705,0.0
2014-12-30,54.119998931884766,1043942.0,0.009513119114472168,0.0
2014-12-31,53.27000045776367,1043942.0,-0.015705810992178715,0.0
2015-01-02,52.689998626708984,1039767.0,-0.010887963695711877,-4175.0
2015-01-05,50.040000915527344,1039767.0,-0.050294131338965986,0.0
2015-01-06,47.93000030517578,1039767.0,-0.042166278412213876,0.0
2015-01-07,48.650001525878906,1039767.0,0.015021932320442133,0.0
2015-01-08,48.790000915527344,1039767.0,0.0028776852057026403,0.0
2015-01-09,48.36000061035156,1045154.0,-0.008813287499630618,5387.0
2015-01-12,46.06999969482422,1045154.0,-0.04735320278381394,0.0
2015-01-13,45.88999938964844,1045154.0,-0.003907104544565554,0.0
2015-01-14,48.47999954223633,1045154.0,0.05643931547255865,0.0
2015-01-15,46.25,1045154.0,-0.04599834082699461,0.0
2015-01-16,48.689998626708984,1055224.0,0.05275672706397794,10070.0
2015-01-20,46.38999938964844,1055224.0,-0.047237611458852635,0.0
2015-01-21,47.779998779296875,1055224.0,0.029963341408420163,0.0
2015-01-22,46.310001373291016,1055224.0,-0.030765957378860564,0.0
2015-01-23,45.59000015258789,1064097.0,-0.015547423868537802,8873.0
2015-01-26,45.150001525878906,1064097.0,-0.00965120915192641,0.0
2015-01-27,46.22999954223633,1064097.0,0.02392022103783087,0.0
2015-01-28,44.45000076293945,1064097.0,-0.03850311046770927,0.0
2015-01-29,44.529998779296875,1064097.0,0.001799730370851238,0.0
2015-01-30,48.2400016784668,1070430.0,0.0833146867476402,6333.0
2015-02-02,49.56999969482422,1070430.0,0.02757043884911603,0.0
2015-02-03,53.04999923706055,1070430.0,0.07020374346703262,0.0
2015-02-04,48.45000076293945,1070430.0,-0.08671062281387465,0.0
2015-02-05,50.47999954223633,1070430.0,0.041898838954191886,0.0
2015-02-06,51.689998626708984,1074756.0,0.0239698711459031,4326.0
2015-02-09,52.86000061035156,1074756.0,0.02263497803689285,0.0
2015-02-10,50.02000045776367,1074756.0,-0.053726827843277314,0.0
2015-02-11,48.84000015258789,1074756.0,-0.023590569659673655,0.0
2015-02-12,51.209999084472656,1074756.0,0.048525776504511065,0.0
2015-02-13,52.779998779296875,1082471.0,0.03065806918360714,7715.0
2015-02-17,53.529998779296875,1082471.0,0.014209928331680555,0.0
2015-02-18,52.13999938964844,1082471.0,-0.025966736808259228,0.0
2015-02-19,51.15999984741211,1082471.0,-0.018795541881630573,0.0
2015-02-20,50.34000015258789,1090898.0,-0.016028141072516044,8427.0
2015-02-23,49.45000076293945,1090898.0,-0.01767976533473814,0.0
2015-02-24,49.279998779296875,1090898.0,-0.003437856036798803,0.0
2015-02-25,50.9900016784668,1090898.0,0.03469973501477264,0.0
2015-02-26,48.16999816894531,1090898.0,-0.05530502876434262,0.0
2015-02-27,49.7599983215332,1101201.0,0.033008100747924596,10303.0
2015-03-02,49.59000015258789,1101201.0,-0.0034163620313416576,0.0
2015-03-03,50.52000045776367,1101201.0,0.01875378710050768,0.0
2015-03-04,51.529998779296875,1101201.0,0.019992048938669127,0.0
2015-03-05,50.7599983215332,1101201.0,-0.014942761032492702,0.0
2015-03-06,49.61000061035156,1106378.0,-0.022655590015923877,5177.0
2015-03-09,50.0,1106378.0,0.007861305882892022,0.0
2015-03-10,48.290000915527344,1106378.0,-0.03419998168945315,0.0
2015-03-11,48.16999816894531,1106378.0,-0.0024850433693706098,0.0
2015-03-12,47.04999923706055,1106378.0,-0.0232509648008834,0.0
2015-03-13,44.84000015258789,1116000.0,-0.046971288423143576,9622.0
2015-03-16,43.880001068115234,1116000.0,-0.021409435352494066,0.0
2015-03-17,43.459999084472656,1116000.0,-0.009571603769804038,0.0
2015-03-18,44.65999984741211,1116000.0,0.02761161500733178,0.0
2015-03-19,43.959999084472656,1116000.0,-0.015673998328059047,0.0
2015-03-20,45.720001220703125,1124169.0,0.0400364461529783,8169.0
2015-03-23,47.45000076293945,1124169.0,0.0378390090998717,0.0
2015-03-24,47.5099983215332,1124169.0,0.001264437463204704,0.0
2015-03-25,49.209999084472656,1124169.0,0.03578195796670758,0.0
2015-03-26,51.43000030517578,1124169.0,0.045112807600185656,0.0
2015-03-27,48.869998931884766,1128935.0,-0.04977642150691153,4766.0
2015-03-30,48.68000030517578,1128935.0,-0.0038878377503916983,0.0
2015-03-31,47.599998474121094,1128935.0,-0.022185740022270695,0.0
2015-04-01,50.09000015258789,1128935.0,0.052310961308550175,0.0
2015-04-02,49.13999938964844,1128935.0,-0.01896587662298843,0.0
2015-04-06,52.13999938964844,1140614.0,0.0610500618083436,11679.0
2015-04-07,53.97999954223633,1140614.0,0.035289608249462256,0.0
2015-04-08,50.41999816894531,1140614.0,-0.06595037798222869,0.0
2015-04-09,50.790000915527344,1140614.0,0.0073384125350866025,0.0
2015-04-10,51.63999938964844,1141906.0,0.016735547525088545,1292.0
2015-04-13,51.90999984741211,1141906.0,0.0052285139611716325,0.0
2015-04-14,53.290000915527344,1141906.0,0.02658449378100003,0.0
2015-04-15,56.38999938964844,1141906.0,0.05817223533238547,0.0
2015-04-16,56.709999084472656,1141906.0,0.005674759678805152,0.0
2015-04-17,55.7400016784668,1147221.0,-0.017104521630497582,5315.0
2015-04-20,56.380001068115234,1147221.0,0.011481868862154743,0.0
2015-04-21,55.2599983215332,1147221.0,-0.019865248764875054,0.0
2015-04-22,56.15999984741211,1147221.0,0.01628667305855136,0.0
2015-04-23,57.7400016784668,1147221.0,0.02813393581459378,0.0
2015-04-24,57.150001525878906,1149129.0,-0.010218221950761053,1908.0
2015-04-27,56.9900016784668,1149129.0,-0.0027996472990409194,0.0
2015-04-28,57.060001373291016,1149129.0,0.0012282802730758657,0.0
2015-04-29,58.58000183105469,1149129.0,0.0266386333890829,0.0
2015-04-30,59.630001068115234,1149129.0,0.017924192629572788,0.0
2015-05-01,59.150001525878906,1145027.0,-0.008049631622310871,-4102.0
2015-05-04,58.93000030517578,1145027.0,-0.0037193781069789766,0.0
2015-05-05,60.400001525878906,1145027.0,0.02494487040710247,0.0
2015-05-06,60.93000030517578,1145027.0,0.00877481400509228,0.0
2015-05-07,58.939998626708984,1145027.0,-0.03266045738551804,0.0
2015-05-08,59.38999938964844,1142835.0,0.007634896054027562,-2192.0
2015-05-11,59.25,1142835.0,-0.0023572889558378662,0.0
2015-05-12,60.75,1142835.0,0.025316455696202445,0.0
2015-05-13,60.5,1142835.0,-0.004115226337448541,0.0
2015-05-14,59.880001068115234,1142835.0,-0.010247916229500276,0.0
2015-05-15,59.689998626708984,1140474.0,-0.003173053407098614,-2361.0
2015-05-18,59.43000030517578,1140474.0,-0.004355810479393485,0.0
2015-05-19,57.2599983215332,1140474.0,-0.03651357853776738,0.0
2015-05-20,58.97999954223633,1140474.0,0.030038443435586037,0.0
2015-05-21,60.720001220703125,1140474.0,0.02950155462820514,0.0
2015-05-22,59.720001220703125,1138259.0,-0.01646903787707832,-2215.0
2015-05-26,58.029998779296875,1138259.0,-0.028298767696950056,0.0
2015-05-27,57.5099983215332,1138259.0,-0.008960890379153152,0.0
2015-05-28,57.68000030517578,1138259.0,0.0029560422292504995,0.0
2015-05-29,60.29999923706055,1136810.0,0.04542300482008943,-1449.0
2015-06-01,60.20000076293945,1136810.0,-0.001658349508894097,0.0
2015-06-02,61.2599983215332,1136810.0,0.017607932643853186,0.0
2015-06-03,59.63999938964844,1136810.0,-0.026444645384773535,0.0
2015-06-04,58.0,1136810.0,-0.02749831332045738,0.0
2015-06-05,59.130001068115234,1130792.0,0.019482777036469612,-6018.0
2015-06-08,58.13999938964844,1130792.0,-0.016742798251032642,0.0
2015-06-09,60.13999938964844,1130792.0,0.034399725163328565,0.0
2015-06-10,61.43000030517578,1130792.0,0.021449965557355677,0.0
2015-06-11,60.77000045776367,1130792.0,-0.010743933650224968,0.0
2015-06-12,59.959999084472656,1128715.0,-0.013328967700995564,-2077.0
2015-06-15,59.52000045776367,1128715.0,-0.00733820269224994,0.0
2015-06-16,59.970001220703125,1128715.0,0.00756049663102365,0.0
2015-06-17,59.91999816894531,1128715.0,-0.0008338010795395645,0.0
2015-06-18,60.45000076293945,1128715.0,0.008845170397031588,0.0
2015-06-19,59.61000061035156,1124131.0,-0.013895783986538457,-4584.0
2015-06-22,59.68000030517578,1124131.0,0.0011742944825949841,0.0
2015-06-23,61.0099983215332,1124131.0,0.02228548943626718,0.0
2015-06-24,60.27000045776367,1124131.0,-0.012129124473493902,0.0
2015-06-25,59.70000076293945,1124131.0,-0.00945743637788199,0.0
2015-06-26,59.630001068115234,1126915.0,-0.001172524186426327,2784.0
2015-06-29,58.33000183105469,1126915.0,-0.02180109364035665,0.0
2015-06-30,59.470001220703125,1126915.0,0.019543962864090103,0.0
2015-07-01,56.959999084472656,1126915.0,-0.042206189418349416,0.0
2015-07-02,56.93000030517578,1126915.0,-0.0005266639708401133,0.0
2015-07-06,52.529998779296875,1127937.0,-0.07728792380629723,1022.0
2015-07-07,52.33000183105469,1127937.0,-0.0038072901749430788,0.0
2015-07-08,51.650001525878906,1127937.0,-0.012994463622820751,0.0
2015-07-09,52.779998779296875,1127937.0,0.021877971346269787,0.0
2015-07-10,52.7400016784668,1123990.0,-0.0007578079150272199,-3947.0
2015-07-13,52.20000076293945,1123990.0,-0.010238924883231859,0.0
2015-07-14,53.040000915527344,1123990.0,0.016091956710932998,0.0
2015-07-15,51.40999984741211,1123990.0,-0.03073154298604197,0.0
2015-07-16,50.90999984741211,1123990.0,-0.009725734321805679,0.0
2015-07-17,50.88999938964844,1126971.0,-0.0003928591204795939,2981.0
2015-07-20,50.150001525878906,1126971.0,-0.014541125420411305,0.0
2015-07-21,50.36000061035156,1126971.0,0.0041874193037518825,0.0
2015-07-22,49.189998626708984,1126971.0,-0.023232763492105346,0.0
2015-07-23,48.45000076293945,1126971.0,-0.01504366506259125,0.0
2015-07-24,48.13999938964844,1122767.0,-0.006398377056954452,-4204.0
2015-07-27,47.38999938964844,1122767.0,-0.015579559815309674,0.0
2015-07-28,47.97999954223633,1122767.0,0.01244988732193919,0.0
2015-07-29,48.790000915527344,1122767.0,0.016882062964131084,0.0
2015-07-30,48.52000045776367,1122767.0,-0.005533930163910794,0.0
2015-07-31,47.119998931884766,1118360.0,-0.028854111967653417,-4407.0
2015-08-03,45.16999816894531,1118360.0,-0.04138371831795484,0.0
2015-08-04,45.7400016784668,1118360.0,0.012619073115512469,0.0
2015-08-05,45.150001525878906,1118360.0,-0.012898997178341753,0.0
