date,oil_price,stocks,price_change,stock_diff,stock_5y_avg,stock_deviation,event_covid,event_ukraine,event_mideast,rubber_price,oil_price_change,rubber_price_change,flood_TH
2016-10-03,48.810001373291016,1164199.0,0.0118159136606881,0.0,1108072.0520231214,56126.94797687861,0.0,0.0,0.0,13255.0,0.011815913660688127,0.0,0
2016-10-04,48.689998626708984,1164199.0,-0.0024585688015918,0.0,1108153.0432900432,56045.95670995675,0.0,0.0,0.0,13255.0,-0.0024585688015918983,0.0,0
2016-10-05,49.83000183105469,1164199.0,0.0234134983877438,0.0,1108233.8011527378,55965.19884726219,0.0,0.0,0.0,13255.0,0.02341349838774387,0.0,0
2016-10-06,50.439998626708984,1164199.0,0.0122415567577631,0.0,1108314.326618705,55884.673381295055,0.0,0.0,0.0,13255.0,0.012241556757763172,0.0,0
2016-10-07,49.810001373291016,1169048.0,-0.0124900331199527,4849.0,1108401.587643678,60646.41235632193,0.0,0.0,0.0,13255.0,-0.012490033119952781,0.0,0
2016-10-11,50.790000915527344,1169048.0,0.019674754370953,0.0,1108488.5982783358,60559.40172166424,0.0,0.0,0.0,14205.0,0.019674754370953007,0.026743765811348075,0
2016-10-12,50.18000030517578,1169048.0,-0.0120102500365396,0.0,1108575.359598854,60472.64040114614,0.0,0.0,0.0,14165.0,-0.01201025003653966,-0.002815909890883539,0
2016-10-13,50.439998626708984,1169048.0,0.0051813136698284,0.0,1108661.8726752503,60386.127324749716,0.0,0.0,0.0,14025.0,0.005181313669828436,-0.009883515707730273,0
2016-10-14,50.349998474121094,1163800.0,-0.0017843012497671,-5248.0,1108740.6414285714,55059.35857142857,0.0,0.0,0.0,14385.0,-0.0017843012497671396,0.025668449197860932,0
2016-10-17,49.939998626708984,1163800.0,-0.0081429962231843,0.0,1108819.185449358,54980.81455064192,0.0,0.0,0.0,14300.0,-0.008142996223184373,-0.005908932916232179,0
2016-10-18,50.290000915527344,1163800.0,0.0070084561161996,0.0,1108897.5056980057,54902.49430199433,0.0,0.0,0.0,14340.0,0.007008456116199602,0.002797202797202747,0
2016-10-19,51.599998474121094,1163800.0,0.0260488672647702,0.0,1108975.603129445,54824.39687055466,0.0,0.0,0.0,13760.0,0.026048867264770292,-0.040446304044630454,0
2016-10-20,50.43000030517578,1163800.0,-0.0226743837896061,0.0,1109053.478693182,54746.52130681812,0.0,0.0,0.0,13795.0,-0.02267438378960618,0.0025436046511628785,0
2016-10-21,50.849998474121094,1163247.0,0.00832833960745,-553.0,1109130.34893617,54116.65106382989,0.0,0.0,0.0,13660.0,0.008328339607450053,-0.00978615440376951,0
2016-10-24,50.52000045776367,1163247.0,-0.0064896367012747,0.0,1109207.0014164306,54039.998583569424,0.0,0.0,0.0,13905.0,-0.006489636701274781,0.01793557833089321,0
2016-10-25,49.959999084472656,1163247.0,-0.0110847460058752,0.0,1109283.4370579915,53963.56294200849,0.0,0.0,0.0,13985.0,-0.011084746005875279,0.005753326141675563,0
2016-10-26,49.18000030517578,1163247.0,-0.0156124658444858,0.0,1109359.656779661,53887.34322033893,0.0,0.0,0.0,14020.0,-0.015612465844485834,0.0025026814444046863,0
2016-10-27,49.720001220703125,1163247.0,0.0109800917482001,0.0,1109435.6614950637,53811.338504936546,0.0,0.0,0.0,14155.0,0.010980091748200138,0.009629101283880281,0
2016-10-28,48.70000076293945,1177666.0,-0.0205148920499009,14419.0,1109531.7605633803,68134.23943661968,0.0,0.0,0.0,14155.0,-0.02051489204990098,0.0,0
2016-10-31,46.86000061035156,1177666.0,-0.0377823434037423,0.0,1109627.5893108298,68038.41068917024,0.0,0.0,0.0,14225.0,-0.03778234340374231,0.004945249028611709,0
2016-11-01,46.66999816894531,1177666.0,-0.0040546828623873,0.0,1109723.1488764044,67942.85112359561,0.0,0.0,0.0,14100.0,-0.004054682862387304,-0.008787346221441172,0
2016-11-02,45.34000015258789,1177666.0,-0.0284979230456112,0.0,1109818.4403927068,67847.55960729322,0.0,0.0,0.0,13785.0,-0.028497923045611273,-0.022340425531914843,0
2016-11-03,44.65999984741211,1177666.0,-0.0149978011223488,0.0,1109913.4649859944,67752.53501400561,0.0,0.0,0.0,13865.0,-0.01499780112234883,0.005803409503083001,0
2016-11-04,44.06999969482422,1180097.0,-0.0132109304658244,2431.0,1110011.6237762235,70085.37622377626,0.0,0.0,0.0,13760.0,-0.013210930465824444,-0.007573025604038941,0
2016-11-07,44.88999938964844,1180097.0,0.0186067551736452,0.0,1110109.5083798885,69987.49162011174,0.0,0.0,0.0,14505.0,0.018606755173645295,0.05414244186046502,0
2016-11-08,44.97999954223633,1180097.0,0.0020049042952012,0.0,1110207.119944212,69889.88005578797,0.0,0.0,0.0,15115.0,0.002004904295201282,0.04205446397793855,0
2016-11-09,45.27000045776367,1180097.0,0.0064473303352312,0.0,1110304.459610028,69792.54038997204,0.0,0.0,0.0,15290.0,0.0064473303352312605,0.011577902745616875,0
2016-11-10,44.65999984741211,1180097.0,-0.0134747206579042,0.0,1110401.528511822,69695.47148817801,0.0,0.0,0.0,15920.0,-0.013474720657904227,0.04120340091563124,0
2016-11-14,43.31999969482422,1185371.0,-0.030004481799512,5274.0,1110505.6527777778,74865.34722222225,0.0,0.0,0.0,15335.0,-0.030004481799512095,-0.06436851738865157,0
2016-11-15,45.810001373291016,1185371.0,0.0574792635274254,0.0,1110609.4882108185,74761.51178918174,0.0,0.0,0.0,15620.0,0.057479263527425495,0.0185849364199544,0
2016-11-16,45.56999969482422,1185371.0,-0.0052390672619959,0.0,1110713.0360110805,74657.96398891974,0.0,0.0,0.0,16540.0,-0.005239067261995967,0.05889884763124198,0
2016-11-17,45.41999816894531,1185371.0,-0.0032916727426693,0.0,1110816.2973720608,74554.70262793917,0.0,0.0,0.0,16505.0,-0.0032916727426693937,-0.0021160822249093325,0
2016-11-18,45.689998626708984,1184115.0,0.0059445281516605,-1256.0,1110917.5386740332,73197.46132596675,0.0,0.0,0.0,16185.0,0.0059445281516605775,-0.019388064222962687,0
2016-11-21,47.4900016784668,1184115.0,0.0393959970641273,0.0,1111018.500689655,73096.49931034492,0.0,0.0,0.0,17645.0,0.03939599706412733,0.09020698177324693,0
2016-11-22,48.029998779296875,1184115.0,0.0113707534585101,0.0,1111119.1845730029,72995.81542699714,0.0,0.0,0.0,18065.0,0.01137075345851013,0.02380277699064881,0
2016-11-23,47.959999084472656,1184115.0,-0.0014574161274888,0.0,1111219.591471802,72895.40852819802,0.0,0.0,0.0,18085.0,-0.001457416127488842,0.0011071132023250385,0
2016-11-25,46.060001373291016,1183230.0,-0.0396162999885623,-885.0,1111318.506868132,71911.49313186808,0.0,0.0,0.0,18420.0,-0.03961629998856231,0.008210180623973828,0
2016-11-28,47.08000183105469,1183230.0,0.0221450375022165,0.0,1111417.1508916323,71812.84910836769,0.0,0.0,0.0,19390.0,0.022145037502216525,0.052660152008686234,0
2016-11-29,45.22999954223633,1183230.0,-0.0392948644194416,0.0,1111515.5246575342,71714.4753424658,0.0,0.0,0.0,18740.0,-0.03929486441944163,-0.03352243424445589,0
2016-11-30,49.439998626708984,1183230.0,0.0930797949830024,0.0,1111613.6292749655,71616.37072503427,0.0,0.0,0.0,17775.0,0.09307979498300245,-0.051494130202774824,0
2016-12-01,51.060001373291016,1183230.0,0.0327670467552734,0.0,1111711.4658469944,71518.53415300557,0.0,0.0,0.0,18085.0,0.03276704675527342,0.01744022503516174,0
2016-12-02,51.68000030517578,1180840.0,0.0121425561145613,-2390.0,1111805.7748976809,69034.22510231915,0.0,0.0,0.0,18015.0,0.012142556114561387,-0.0038706110035940933,0
2016-12-05,51.790000915527344,1180840.0,0.0021284947697755,0.0,1111899.826975477,68940.17302452307,0.0,0.0,0.0,18590.0,0.002128494769775502,0.031917846239245096,0
2016-12-06,50.93000030517578,1180840.0,-0.016605533793179,0.0,1111993.6231292516,68846.37687074835,0.0,0.0,0.0,18565.0,-0.016605533793179084,-0.0013448090371167565,0
2016-12-07,49.77000045776367,1180840.0,-0.022776356576896,0.0,1112087.1644021738,68752.83559782617,0.0,0.0,0.0,19030.0,-0.02277635657689603,0.02504713169943451,0
2016-12-08,50.84000015258789,1180840.0,0.0214988885871569,0.0,1112180.4518317503,68659.54816824966,0.0,0.0,0.0,18630.0,0.021498888587156983,-0.021019442984760883,0
2016-12-09,51.5,1178277.0,0.01298190097229,-2563.0,1112270.0135501355,66006.98644986446,0.0,0.0,0.0,19085.0,0.012981900972290017,0.024422973698336126,0
2016-12-12,52.83000183105469,1178277.0,0.0258252782729064,0.0,1112359.3328822732,65917.66711772676,0.0,0.0,0.0,19345.0,0.025825278272906482,0.013623264343725516,0
2016-12-13,52.97999954223633,1178277.0,0.0028392524320048,0.0,1112448.4108108107,65828.58918918925,0.0,0.0,0.0,20110.0,0.0028392524320048906,0.03954510209356421,0
2016-12-14,51.040000915527344,1178277.0,-0.0366175659394333,0.0,1112537.2483130903,65739.75168690947,0.0,0.0,0.0,20310.0,-0.03661756593943333,0.009945300845350502,0
2016-12-15,50.900001525878906,1178277.0,-0.002742934700964,0.0,1112625.846361186,65651.15363881411,0.0,0.0,0.0,20015.0,-0.0027429347009640948,-0.014524864598719822,0
2016-12-16,51.900001525878906,1180532.0,0.0196463648334386,2255.0,1112717.2409152086,67814.75908479141,0.0,0.0,0.0,19700.0,0.019646364833438623,-0.015738196352735434,0
2016-12-19,52.119998931884766,1180532.0,0.0042388708966831,0.0,1112808.3897849463,67723.61021505366,0.0,0.0,0.0,19520.0,0.004238870896683178,-0.009137055837563413,0
2016-12-20,52.22999954223633,1180532.0,0.0021105259517621,0.0,1112899.2939597317,67632.70604026853,0.0,0.0,0.0,19090.0,0.002110525951762199,-0.022028688524590168,0
2016-12-21,52.4900016784668,1180532.0,0.004978022946759,0.0,1112989.9544235924,67542.04557640757,0.0,0.0,0.0,19360.0,0.004978022946759086,0.014143530644316504,0
2016-12-22,52.95000076293945,1180532.0,0.0087635562919283,0.0,1113080.3721552878,67451.62784471223,0.0,0.0,0.0,18540.0,0.008763556291928376,-0.0423553719008265,0
2016-12-23,53.02000045776367,1181145.0,0.0013219961060551,613.0,1113171.3676470588,67973.6323529412,0.0,0.0,0.0,18665.0,0.001321996106055101,0.006742179072276144,0
2016-12-27,53.900001525878906,1181145.0,0.0165975303756598,0.0,1113262.1201602137,67882.87983978633,0.0,0.0,0.0,17930.0,0.016597530375659808,0.01528878822197055,0
2016-12-28,54.060001373291016,1181145.0,0.0029684571963377,0.0,1113352.630666667,67792.36933333334,0.0,0.0,0.0,17705.0,0.0029684571963377593,-0.012548800892359213,0
2016-12-29,53.77000045776367,1181145.0,-0.0053644267140293,0.0,1113442.9001331558,67702.09986684425,0.0,0.0,0.0,18315.0,-0.005364426714029369,0.03445354419655455,0
